match_id,team,player,player_id,role,shirt,position
2026-08-27-toluca-v-austin-fc,Austin FC,Oleksandr Svatok,510306,start,5,
2026-08-27-toluca-v-austin-fc,Toluca,Antonio Briseño,291556,bench,3,
2026-08-27-toluca-v-austin-fc,Toluca,David Shrem,1699722,bench,18,
2026-08-27-toluca-v-austin-fc,Toluca,Diego Barbosa,766850,bench,2,
2026-08-27-toluca-v-austin-fc,Toluca,Everardo López,1353113,bench,25,
2026-08-27-toluca-v-austin-fc,Toluca,Fernando Arce,659034,bench,24,
2026-08-27-toluca-v-austin-fc,Toluca,Jorge Díaz,914079,bench,29,
2026-08-27-toluca-v-austin-fc,Toluca,Luan Garcia,387490,bench,13,
2026-08-27-toluca-v-austin-fc,Toluca,Luis Navarrete,1691083,bench,192,
2026-08-27-toluca-v-austin-fc,Toluca,Oswaldo Virgen,1367053,bench,23,
2026-08-27-toluca-v-austin-fc,Toluca,Pável Pérez,1179357,bench,15,
2026-08-27-toluca-v-austin-fc,Toluca,Ronaldo Beltrán,1344945,bench,12,
2026-08-27-toluca-v-austin-fc,Toluca,Víctor Guzmán,643749,bench,7,
2026-08-27-toluca-v-austin-fc,Toluca,Alexis Vega,728365,start,9,
2026-08-27-toluca-v-austin-fc,Toluca,Brian García,1205874,start,17,
2026-08-27-toluca-v-austin-fc,Toluca,Bruno Méndez,933574,start,4,
2026-08-27-toluca-v-austin-fc,Toluca,Federico Pereira,1053836,start,6,
2026-08-27-toluca-v-austin-fc,Toluca,Federico Viñas,1032811,start,16,
2026-08-27-toluca-v-austin-fc,Toluca,Franco Romero,1203838,start,5,
2026-08-27-toluca-v-austin-fc,Toluca,Helinho,935183,start,11,
2026-08-27-toluca-v-austin-fc,Toluca,Hugo González,188123,start,1,
2026-08-27-toluca-v-austin-fc,Toluca,Jesús Angulo,730888,start,10,
2026-08-27-toluca-v-austin-fc,Toluca,Jesús Gallardo,597976,start,20,
2026-08-27-toluca-v-austin-fc,Toluca,Nicolás Castro,1099712,start,8,
